Action,Bytes Sent,Bytes Received,Elapsed Time (sec),Destination Port_80,Destination Port_443,Destination Port_445,Destination Port_25174,Destination Port_Other,NAT Source Port_48817,NAT Source Port_50116,NAT Source Port_57596,NAT Source Port_58638,NAT Source Port_Other,NAT Destination Port_53,NAT Destination Port_80,NAT Destination Port_443,NAT Destination Port_27015,NAT Destination Port_Other
deny,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
deny,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
deny,145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
allow,5938,27627,128,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,682,374,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,1219,559,26,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,60,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,240,122,25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,3207,28803,128,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,82,66,10,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1023,43932,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,90,110,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,2361,4637,17,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,2345,16780,128,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,4797,2446,136,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,949,43932,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,885,43932,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,240,122,25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,78,60,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,240,122,25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,641,447,26,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,2124,5265,316,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,88,136,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,1219,559,27,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,98,725,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,240,126,25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,815,43932,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,823,43932,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,3686,2900,75,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,240,126,25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,240,122,25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,240,122,25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,676,560,15,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,2247,4789,141,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,2508,5740,271,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,98,725,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,820,43932,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,824,43932,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,70,0,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,66,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,1017,43932,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,156,0,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,9686,251520,128,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,641,447,26,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,87,107,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,93,141,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,90,110,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,91,111,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,140,140,131,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deny,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
allow,70,0,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,1914,7176,25,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1513,4907,26,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,148550,7969324,25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,1045,2488,147,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,126,246,29,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,782,2347,134,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,103604,3618205,156,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,240,126,25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,47512,3894530,53,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,2076,6159,330,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,179,399,56,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,240,186,25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,1066,1044,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,259,145,33,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,70,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,240,126,25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,86,82,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,78,0,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,66,64,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,78,90,29,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,102,113,29,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,70,62,29,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,78,90,29,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,805,679,25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,278906,14154983,66,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,118,161,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,98,147,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,105,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,90,138,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,132,180,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,70,0,8,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,5303,8674,152,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,641,447,25,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,641,447,25,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,866,3936,26,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,94,105,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,98,142,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,2375,21011,21,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,482,421,360,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,94,116,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,98,142,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,240,126,25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,3092,76349,16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,240,186,21,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,3987,1163,38,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,90,127,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,90,127,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,98,725,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,102,199,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,70,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,210,206,26,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,1720,2907,28,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,7733,180057,128,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,8438,2597,95,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,90,110,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,1982,4466,16,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,300,392,25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,240,182,25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,636,505,45,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,671,4153,29,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,240,182,25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,240,122,25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,268,146,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,70,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,70,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,1689,1281,18,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,2096,1302,16,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1799,6941,25,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,4007,67895,127,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,94,175,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,102,91,29,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,76275,5738496,154,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,102,114,29,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,98,114,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,90,128,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,90,110,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,98,142,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,102,110,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,90,130,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,1330,20146,137,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,90,130,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,105,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,190,63,30,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,98,142,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,1329,1967,135,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,128,126,16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,1702,2907,29,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,90,127,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,102,107,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,3854,5331,16,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,11103,19547,51,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,268,146,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,70,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,70,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,94,86,35,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,192,126,15,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,568,66,29,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,2478,6920,82,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1820,14659,26,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,98,142,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,866,3938,26,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,268,146,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,24937,12093,1286,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,86,121,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,78,0,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,105,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,90,130,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,86,0,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,90,108,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,102,109,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,98,216,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,1568,1614,120,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,17396,445191,130,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,150,174,1199,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,1587,2287,143,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,150,331,1200,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,1861,3245,143,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1820,3042,120,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,70,0,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,240,182,25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,11657,182517,31,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,70,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,1097,452,21,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,240,126,25,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,1833,7493,131,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,70,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
deny,145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
