Source Port,Destination Port,NAT Source Port,NAT Destination Port,Action,Bytes Sent,Bytes Received,Elapsed Time (sec)
55332,53,45716,53,allow,110,101,30
55638,53,1033,53,allow,78,0,30
49402,53,15984,53,allow,102,83,31
56312,53,52964,53,allow,102,93,31
49492,53,41002,53,allow,102,97,31
49262,443,12479,443,allow,1227,3126,135
39277,443,14513,443,allow,1421,5470,127
55707,53,31512,53,allow,94,83,30
65143,53,8081,53,allow,102,97,30
62524,53,62524,53,allow,90,122,30
49972,53,10685,53,allow,110,106,31
64116,53,50037,53,allow,94,90,31
55620,53,6956,53,allow,94,84,31
63993,53,47498,53,allow,110,228,31
49841,53,34208,53,allow,110,154,31
57312,53,30289,53,allow,110,102,31
34658,80,20483,80,allow,954,5140,3601
56422,53,25062,53,allow,102,93,31
57132,53,52410,53,allow,110,106,31
64929,53,16910,53,allow,86,82,31
49296,53,53194,53,allow,102,91,31
47376,443,12829,443,allow,778,2166,120
60569,443,44105,443,allow,4932,5453,135
33156,3478,41500,3478,allow,110,228,300
57470,8621,39581,8621,allow,150,319,1199
64615,53,57777,53,allow,102,93,31
37222,443,49931,443,allow,1365,1029,275
46046,443,33761,443,allow,4673,6346,423
32900,443,53581,443,allow,1296,13443,306
28592,53,28592,53,allow,90,126,31
55195,443,41833,443,allow,32911,874863,460
37965,17336,18530,17336,allow,150,331,1199
39566,443,50145,443,allow,5209,4539,121
52145,36670,58227,36670,allow,136,180,6
64047,16221,34665,16221,allow,66,0,8
64048,44918,64560,44918,allow,66,0,8
52135,46475,48450,46475,allow,70,0,8
50684,80,2387,80,allow,132,0,8
52099,28401,35047,28401,allow,70,0,5
49889,53,3966,53,allow,99,211,40
51103,443,36898,443,allow,13177,7103,1176
55372,53,7749,53,allow,93,178,43
49826,53,43562,53,allow,192,274,83
56910,53,59135,53,allow,78,133,30
64427,445,0,0,drop,70,0,0
64568,445,0,0,drop,66,0,0
42490,1433,0,0,deny,60,0,0
53207,50584,0,0,deny,66,0,0
64567,445,0,0,drop,66,0,0
54221,57470,0,0,deny,66,0,0
35194,57470,0,0,deny,74,0,0
60180,31573,0,0,deny,62,0,0
56388,22114,0,0,deny,66,0,0
64418,445,0,0,drop,70,0,0
23844,26467,0,0,deny,62,0,0
64416,445,0,0,drop,70,0,0
23843,26467,0,0,deny,62,0,0
52782,445,0,0,drop,70,0,0
52778,445,0,0,drop,70,0,0
52779,445,0,0,drop,70,0,0
64415,445,0,0,drop,70,0,0
64553,445,0,0,drop,66,0,0
64552,445,0,0,drop,66,0,0
64548,445,0,0,drop,66,0,0
64554,445,0,0,drop,66,0,0
64551,445,0,0,drop,66,0,0
64549,445,0,0,drop,66,0,0
64547,445,0,0,drop,66,0,0
64550,445,0,0,drop,66,0,0
64414,445,0,0,drop,70,0,0
64413,445,0,0,drop,70,0,0
53373,64147,0,0,deny,62,0,0
64407,445,0,0,drop,70,0,0
64410,445,0,0,drop,70,0,0
53413,35440,0,0,deny,146,0,0
28476,25174,0,0,deny,146,0,0
59528,50584,0,0,deny,146,0,0
51754,18375,0,0,deny,66,0,0
64077,25174,0,0,deny,62,0,0
44886,23,0,0,deny,60,0,0
55620,30188,0,0,deny,66,0,0
64395,445,0,0,drop,70,0,0
64394,445,0,0,drop,70,0,0
64389,445,0,0,drop,70,0,0
58715,64097,0,0,deny,62,0,0
48706,23393,0,0,deny,60,0,0
54883,51505,0,0,deny,66,0,0
64385,445,0,0,drop,70,0,0
64384,445,0,0,drop,70,0,0
5228,3434,0,0,deny,345,0,0
7048,25174,0,0,deny,62,0,0
52772,445,0,0,drop,70,0,0
52770,445,0,0,drop,70,0,0
52768,445,0,0,drop,70,0,0
52762,445,0,0,drop,70,0,0
55406,25174,0,0,deny,66,0,0
53015,64147,0,0,deny,62,0,0
55713,25174,0,0,deny,146,0,0
64531,445,0,0,drop,66,0,0
64532,445,0,0,drop,66,0,0
64534,445,0,0,drop,66,0,0
30650,25174,0,0,deny,62,0,0
12348,50265,0,0,deny,62,0,0
64989,50265,0,0,deny,66,0,0
13062,52274,0,0,deny,66,0,0
30697,57866,0,0,deny,62,0,0
1024,25174,0,0,deny,146,0,0
59096,57866,0,0,deny,66,0,0
38549,22114,0,0,deny,62,0,0
58143,57866,0,0,deny,66,0,0
49393,30188,0,0,deny,66,0,0
52759,445,0,0,drop,70,0,0
64373,445,0,0,drop,70,0,0
39941,2767,0,0,deny,62,0,0
63213,57866,0,0,deny,66,0,0
52750,445,0,0,drop,70,0,0
52749,445,0,0,drop,70,0,0
52748,445,0,0,drop,70,0,0
60311,30627,0,0,deny,66,0,0
1024,44847,0,0,deny,62,0,0
65233,23117,0,0,deny,62,0,0
10082,64147,0,0,deny,62,0,0
49630,22,49630,22,deny,126,169,1
64369,445,0,0,drop,70,0,0
443,22238,0,0,deny,112,0,0
46808,25174,0,0,deny,62,0,0
1024,64147,0,0,deny,62,0,0
25237,25174,0,0,deny,62,0,0
64358,445,0,0,drop,70,0,0
64359,445,0,0,drop,70,0,0
52739,445,0,0,drop,70,0,0
64360,445,0,0,drop,70,0,0
52740,445,0,0,drop,70,0,0
52734,445,0,0,drop,70,0,0
37011,25174,0,0,deny,62,0,0
58627,64097,0,0,deny,62,0,0
64356,445,0,0,drop,70,0,0
50084,26672,0,0,deny,62,0,0
35657,48637,0,0,deny,62,0,0
64353,445,0,0,drop,70,0,0
64519,445,0,0,drop,66,0,0
45013,50584,0,0,deny,146,0,0
61369,64147,0,0,deny,66,0,0
58338,3353,0,0,deny,60,0,0
6832,51505,0,0,deny,66,0,0
52733,445,0,0,drop,70,0,0
52731,445,0,0,drop,70,0,0
64346,445,0,0,drop,70,0,0
40254,25174,0,0,deny,146,0,0
62400,35993,0,0,deny,66,0,0
64505,445,0,0,drop,66,0,0
64507,445,0,0,drop,66,0,0
43679,44847,0,0,deny,62,0,0
2437,23117,0,0,deny,62,0,0
64339,445,0,0,drop,70,0,0
46604,57866,0,0,deny,66,0,0
53071,25174,0,0,deny,66,0,0
64336,445,0,0,drop,70,0,0
45964,2225,0,0,deny,60,0,0
58716,9694,0,0,deny,62,0,0
3524,25174,0,0,deny,66,0,0
61898,50584,0,0,deny,66,0,0
56578,25174,0,0,deny,66,0,0
19204,57866,0,0,deny,66,0,0
52720,445,0,0,drop,70,0,0
52719,445,0,0,drop,70,0,0
52718,445,0,0,drop,70,0,0
52711,445,0,0,drop,70,0,0
57471,62413,0,0,deny,66,0,0
3800,48817,0,0,deny,146,0,0
51414,22,0,0,deny,60,0,0
59803,22114,0,0,deny,62,0,0
64498,445,0,0,drop,66,0,0
64333,445,0,0,drop,70,0,0
7905,22114,0,0,deny,66,0,0
64331,445,0,0,drop,70,0,0
7619,50584,0,0,deny,62,0,0
0,0,0,0,allow,306,294,0
12545,25174,0,0,deny,62,0,0
50593,64147,0,0,deny,66,0,0
64494,445,0,0,drop,66,0,0
64493,445,0,0,drop,66,0,0
64492,445,0,0,drop,66,0,0
64491,445,0,0,drop,66,0,0
64488,445,0,0,drop,66,0,0
64486,445,0,0,drop,66,0,0
64483,445,0,0,drop,66,0,0
55116,7574,0,0,deny,62,0,0
52706,445,0,0,drop,70,0,0
64327,445,0,0,drop,70,0,0
52703,445,0,0,drop,70,0,0
52701,445,0,0,drop,70,0,0
52699,445,0,0,drop,70,0,0
51414,50584,0,0,deny,66,0,0
15333,60043,0,0,deny,62,0,0
52492,37965,0,0,deny,66,0,0
36561,2767,0,0,deny,62,0,0
64326,445,0,0,drop,70,0,0
52699,25174,0,0,deny,66,0,0
1865,25174,0,0,deny,62,0,0
42796,22114,0,0,deny,62,0,0
63786,25174,0,0,deny,66,0,0
64321,445,0,0,drop,70,0,0
52696,445,0,0,drop,70,0,0
52695,445,0,0,drop,70,0,0
52691,445,0,0,drop,70,0,0
443,59493,0,0,deny,60,0,0
20619,25174,0,0,deny,66,0,0
64476,445,0,0,drop,66,0,0
52690,445,0,0,drop,70,0,0
26531,37965,0,0,deny,62,0,0
64474,445,0,0,drop,66,0,0
23940,41615,0,0,deny,146,0,0
55082,25174,0,0,deny,66,0,0
58091,51505,0,0,deny,66,0,0
64472,445,0,0,drop,66,0,0
64470,445,0,0,drop,66,0,0
43076,23,0,0,deny,60,0,0
49036,44847,0,0,deny,62,0,0
63173,36237,0,0,deny,66,0,0
64469,445,0,0,drop,66,0,0
54140,17372,0,0,deny,66,0,0
24311,22617,0,0,deny,60,0,0
58021,22114,0,0,deny,66,0,0
36551,23,0,0,deny,60,0,0
22571,51505,0,0,deny,66,0,0
56496,53,60823,53,allow,95,91,30
56596,53,26887,53,allow,101,97,30
9280,443,36215,443,allow,830,3782,27
60481,40075,20355,40075,allow,70,0,5
61441,443,10709,443,allow,1143,6689,31
47038,443,65328,443,allow,1884,925,24
57312,53,16678,53,allow,85,1300,42
53893,11344,38662,11344,allow,70,0,5
5588,5588,0,0,allow,1936,1626,193
47438,80,47438,80,allow,1481,1405,15
35088,443,54099,443,allow,452,348,94
34340,443,16904,443,allow,1845,1652,16
56062,53,16578,53,allow,89,655,31
55963,53,27489,53,allow,93,662,30
47747,443,43132,443,allow,1350,2837,321
9294,443,62511,443,allow,979,5377,27
59392,443,2075,443,allow,30835,74355,589
52131,28980,48915,28980,allow,70,0,8
52133,15015,56839,15015,allow,70,0,8
53915,1026,52746,1026,allow,70,0,8
37027,443,52306,443,allow,5324,85382,262
65140,53,64543,53,allow,101,97,30
41151,443,41151,443,allow,1806,2907,30
57794,53,57794,53,allow,99,726,30
46216,443,9972,443,allow,101,60,5
60479,53928,56520,53928,allow,70,0,5
59404,443,36010,443,allow,5022,5996,588
42783,443,65446,443,allow,5888,7622,86
39038,443,14810,443,allow,2230,1740,114
56752,443,27500,443,allow,2624,9147,20
51073,443,23186,443,allow,2672,4671,76
60982,443,39893,443,allow,7660,10614,48
32346,53,32346,53,allow,87,107,30
50421,53,19651,53,allow,98,664,30
64324,53,12173,53,allow,89,85,30
55563,53,57917,53,allow,101,662,30
34914,53,34914,53,allow,99,726,30
33812,443,2950,443,allow,8754,7366,327
51449,443,58167,443,allow,7983,13796,97
57132,53,28118,53,allow,110,106,31
55841,53,55031,53,allow,86,179,59
41000,443,31779,443,allow,5079,5596,588
40906,443,50326,443,allow,2333,5805,106
37031,443,21372,443,allow,31519,12299,259
54805,443,42817,443,allow,9923,9712,588
59405,443,49077,443,allow,4848,5878,588
59570,443,28825,443,allow,14278,9925,320
35542,23,35542,23,allow,60,64,5
54872,53,11458,53,allow,286,292,15
57211,443,58131,443,allow,12394,13487,579
52130,1035,4806,1035,allow,70,0,8
58857,443,61452,443,allow,130,544,129
55372,53,64639,53,allow,93,178,43
49394,443,40363,443,allow,1853,5276,316
57312,53,43620,53,allow,106,102,30
52775,123,25733,123,allow,94,90,30
65045,53,47072,53,allow,94,661,30
65481,53,28484,53,allow,86,82,31
37965,46405,21208,46405,allow,594,623,1764
443,60746,0,0,allow,60,0,90
55941,53,18127,53,allow,94,90,30
50293,53,25447,53,allow,93,647,31
56028,53,49252,53,allow,102,668,31
64929,53,46254,53,allow,86,82,31
56586,53,7577,53,allow,94,660,31
49953,53,38496,53,allow,98,659,31
56293,53,53120,53,allow,84,80,31
56697,53,7977,53,allow,87,624,31
62763,443,43714,443,allow,4481,3274,135
48817,48489,48817,48489,allow,149,331,1200
56437,53,21787,53,allow,91,640,31
56199,53,15227,53,allow,93,163,31
56965,53,30276,53,allow,93,89,31
55376,53,64673,53,allow,101,97,31
64403,53,35591,53,allow,95,91,31
49611,53,60181,53,allow,87,83,31
57969,53,57969,53,allow,87,107,31
49699,53,23875,53,allow,103,99,31
43394,53,50886,53,allow,78,90,31
48589,443,15567,443,allow,9133,6267,272
56696,53,25639,53,allow,98,659,31
57450,53,43406,53,allow,86,830,31
56207,53,7940,53,allow,100,661,31
64543,53,58923,53,allow,100,661,31
49764,53,33834,53,allow,101,97,31
55218,80,61870,80,allow,1705,863,186
43480,443,57887,443,allow,25600,32823,138
43268,443,16959,443,allow,2755,6199,143
55620,53,33396,53,allow,88,84,31
56054,53,43314,53,allow,93,647,31
50444,53,27303,53,allow,93,163,31
65447,53,45832,53,allow,95,661,31
56447,53,59083,53,allow,96,662,31
57007,53,30076,53,allow,93,89,31
64950,53,22680,53,allow,93,89,31
57352,53,8029,53,allow,98,94,31
64677,53,37767,53,allow,93,89,31
59559,443,47582,443,allow,1089,2166,122
36229,62413,0,0,deny,146,0,0
18655,44847,0,0,deny,66,0,0
52685,445,0,0,drop,70,0,0
6881,6881,0,0,deny,62,0,0
64308,445,0,0,drop,70,0,0
52680,445,0,0,drop,70,0,0
52679,445,0,0,drop,70,0,0
12226,37965,0,0,deny,62,0,0
55439,37965,0,0,deny,66,0,0
8889,64500,0,0,deny,60,0,0
64305,445,0,0,drop,70,0,0
10547,57470,0,0,deny,62,0,0
44040,443,39447,443,allow,5465,6309,585
60477,30889,23604,30889,allow,70,0,5
49418,22114,0,0,deny,66,0,0
64457,445,0,0,drop,66,0,0
26962,26467,0,0,deny,66,0,0
19175,50584,0,0,deny,146,0,0
35937,25174,0,0,deny,66,0,0
37308,43890,0,0,deny,62,0,0
43207,26467,0,0,deny,62,0,0
64450,445,0,0,drop,66,0,0
64300,445,0,0,drop,70,0,0
52662,445,0,0,drop,70,0,0
64299,445,0,0,drop,70,0,0
45461,25174,0,0,deny,62,0,0
23218,62413,0,0,deny,66,0,0
64297,445,0,0,drop,70,0,0
64448,445,0,0,drop,66,0,0
56793,56205,0,0,deny,66,0,0
59032,25174,0,0,deny,66,0,0
443,21255,0,0,deny,66,0,0
49546,53,5497,53,allow,110,102,30
56293,53,25636,53,allow,86,80,30
52182,443,4685,443,allow,13019,224132,42
34053,443,6934,443,allow,1678,4309,199
49738,53,39292,53,allow,86,142,29
50069,53,45809,53,allow,102,662,29
44543,443,30865,443,allow,2683,10795,104
49611,53,44019,53,allow,94,83,30
50658,80,54358,80,allow,4314,704,30
34059,80,37168,80,allow,711,440,15
65471,53,5865,53,allow,90,351,48
53890,23310,38031,23310,allow,70,0,4
64045,7426,45943,7426,allow,66,0,7
52100,54130,1109,54130,allow,70,0,4
56730,443,7897,443,allow,9284,338600,31
60800,40010,5284,40010,allow,136,180,5
55372,53,13857,53,allow,93,178,42
53275,443,20326,443,allow,142,222,10
18963,80,18963,80,allow,652,849,15
57396,443,32290,443,allow,78,74,4
9312,443,24938,443,allow,840,3778,26
63974,53,39548,53,allow,102,110,29
57312,53,15136,53,allow,110,102,29
65143,53,22648,53,allow,102,720,29
1848,53,1848,53,allow,106,726,29
49972,53,25100,53,allow,110,218,57
55514,53,45295,53,allow,86,693,29
57235,53,60743,53,allow,102,655,29
12230,53,12230,53,allow,90,126,29
65140,53,46396,53,allow,102,97,29
55007,53,23960,53,allow,86,80,29
55991,53,2664,53,allow,102,97,30
49982,53,16411,53,allow,110,101,30
55610,53,5256,53,allow,102,720,29
56909,53,4449,53,allow,86,174,30
56333,53,31573,53,allow,110,99,30
49210,53,10205,53,allow,94,89,30
55707,53,50329,53,allow,94,83,29
39416,443,62311,443,allow,5277,5911,587
48287,443,53104,443,allow,210,206,96
60402,80,24295,80,allow,736,399,95
55469,53,31769,53,allow,102,91,30
64314,53,48605,53,allow,110,154,30
55941,53,54126,53,allow,94,90,30
65511,443,62661,443,allow,12640,417614,16
58431,443,11477,443,allow,3201,2570,161
9299,443,15796,443,allow,771,3445,26
60476,55100,33461,55100,allow,70,0,5
38772,443,61255,443,allow,210,200,86
9279,443,53983,443,allow,760,3515,27
9307,443,6375,443,allow,1022,3436,26
49385,53,7961,53,allow,102,112,30
55599,53,58938,53,allow,118,140,30
50096,53,56974,53,allow,94,639,30
52096,55854,62191,55854,allow,70,0,5
9300,443,62109,443,allow,771,3445,26
55555,53,26797,53,allow,102,92,30
9322,443,10424,443,allow,703,3403,26
56689,443,17106,443,allow,3938,919,81
55707,53,50594,53,allow,94,83,30
56550,123,27975,123,allow,94,90,30
64793,53,53457,53,allow,94,90,30
65009,53,23695,53,allow,78,74,30
55469,53,3156,53,allow,102,91,30
49982,53,19488,53,allow,110,101,30
64908,53,55022,53,allow,94,138,30
56551,53,16307,53,allow,188,270,30
49210,53,44765,53,allow,94,89,30
56757,53,22580,53,allow,118,204,30
49874,53,37266,53,allow,94,79,30
49699,53,53158,53,allow,110,99,30
55376,53,17349,53,allow,102,97,30
43750,443,22954,443,allow,70243,178141,588
41011,443,63172,443,allow,9838,165259,106
49767,53,45579,53,allow,102,239,37
9311,443,26204,443,allow,958,3124,26
9313,443,38695,443,allow,840,3778,26
64813,7000,64813,7000,allow,676,624,15
65510,443,47071,443,allow,4799,87302,16
50403,53,33399,53,allow,86,82,30
56422,53,30231,53,allow,102,93,30
59962,53,13839,53,allow,94,222,30
65498,53,49564,53,allow,94,655,30
55941,53,34210,53,allow,94,90,30
39345,80,26537,80,allow,461,457,16
48286,443,64439,443,allow,3002,6588,96
61314,443,62611,443,allow,2053,1267,318
41583,443,3597,443,allow,2503,1665,255
49568,443,58538,443,allow,4959,2221,81
49402,53,17640,53,allow,94,83,30
55620,53,62411,53,allow,94,84,30
56496,53,41605,53,allow,102,91,30
56955,53,35942,53,allow,94,89,30
56652,53,11062,53,allow,94,83,30
65277,53,40483,53,allow,86,81,30
65102,53,35796,53,allow,94,89,30
50066,443,28197,443,allow,2505,4639,120
50075,443,63297,443,allow,2758,1943,93
55841,53,44587,53,allow,86,179,58
57385,443,20044,443,allow,3323,5424,110
57443,443,31881,443,allow,2469,5818,18
49546,53,2512,53,allow,106,251,36
51242,80,19033,80,allow,2280,1226,50
56313,443,7717,443,allow,18615,18850,588
55838,443,50460,443,allow,4102,7344,20
58461,443,33796,443,allow,1233,4867,17
53166,39564,27898,39564,allow,70,0,8
60020,443,30222,443,allow,22440,472988,106
9302,443,20327,443,allow,771,3445,26
52134,18470,2197,18470,allow,70,0,7
64049,1029,38472,1029,allow,66,0,7
52097,23279,1789,23279,allow,70,0,5
53716,443,22368,443,allow,1261,5794,82
52132,55014,54625,55014,allow,70,0,7
53916,23505,33630,23505,allow,70,0,7
50079,443,3173,443,allow,8718,24111,17
64299,53,26079,53,allow,84,184,42
57511,123,47594,123,allow,94,90,29
55687,53,45230,53,allow,102,91,29
9298,443,38844,443,allow,771,3445,26
33401,51505,0,0,deny,66,0,0
60976,22114,0,0,deny,66,0,0
52091,11392,0,0,deny,66,0,0
52231,50934,0,0,deny,62,0,0
30304,26467,0,0,deny,62,0,0
64441,445,0,0,drop,66,0,0
55553,53,13806,53,allow,94,105,29
5588,5588,0,0,allow,1872,1626,193
65264,53,51558,53,allow,94,104,29
64937,53,29678,53,allow,110,100,29
58763,53,58763,53,allow,90,138,29
64299,53,64888,53,allow,86,80,29
64324,53,40799,53,allow,94,85,29
55837,53,36982,53,allow,102,93,29
55687,53,12551,53,allow,102,91,29
53754,53,53754,53,allow,114,143,30
55022,53,15240,53,allow,102,93,30
49296,53,40772,53,allow,102,91,30
65140,53,14372,53,allow,102,97,30
64299,53,64359,53,allow,86,80,30
16071,53,16071,53,allow,106,726,30
64615,53,10268,53,allow,102,93,30
56422,53,39106,53,allow,102,93,30
55376,53,1208,53,allow,102,97,30
65481,53,17512,53,allow,86,82,30
64403,53,23409,53,allow,102,91,30
56574,53,9941,53,allow,94,181,30
56037,53,29985,53,allow,94,74,31
50122,53,55627,53,allow,94,717,31
64716,53,43003,53,allow,102,93,31
56664,443,64784,443,allow,285656,8874980,189
50584,51413,3341,51413,allow,150,325,1200
4544,3478,63036,3478,allow,110,228,299
8916,443,25420,443,allow,1016,6669,413
47674,443,2134,443,allow,2983,4593,42
55085,80,12175,80,allow,180,126,85
55841,53,22596,53,allow,86,179,59
59762,53,43399,53,allow,86,315,30
65277,53,55975,53,allow,86,81,30
56596,53,51860,53,allow,102,97,30
53900,53,54773,53,allow,168,102,30
56496,53,56369,53,allow,102,91,30
65102,53,65408,53,allow,94,89,30
57335,443,56068,443,allow,3856,52343,216
49210,53,33969,53,allow,93,317,30
64198,53,39637,53,allow,102,219,30
55254,53,52828,53,allow,102,185,30
49410,53,14771,53,allow,86,81,30
57352,53,35179,53,allow,102,94,30
49410,53,35309,53,allow,86,81,31
65481,53,51485,53,allow,86,82,31
54117,443,30153,443,allow,28430,633265,118
50073,443,27421,443,allow,6539,16190,93
35128,443,23671,443,allow,5103,4017,587
37655,443,5274,443,allow,11204,6638,174
51824,443,65512,443,allow,6594,4247,585
53165,18504,45814,18504,allow,70,0,8
9297,443,46735,443,allow,771,3445,26
51667,25826,2987,25826,allow,9440,0,30
49972,53,55153,53,allow,110,106,30
65124,53,53068,53,allow,102,141,30
55418,53,32806,53,allow,86,82,30
50191,53,9113,53,allow,94,640,30
55941,53,27410,53,allow,94,90,30
49699,53,49094,53,allow,110,99,30
62578,53,27363,53,allow,168,175,30
65440,53,2075,53,allow,102,87,30
51104,443,47911,443,allow,3063,2157,135
42611,443,22505,443,allow,1639,3920,186
37569,443,62296,443,allow,6936,90603,597
49281,443,26289,443,allow,2377,5278,135
9291,443,14472,443,allow,902,3042,26
61811,443,37922,443,allow,140,74,15
9277,443,3010,443,allow,760,3470,27
50470,53,11331,53,allow,102,668,30
56149,53,56149,53,allow,106,726,30
65085,53,45076,53,allow,102,156,30
53182,443,14179,443,allow,8279,7976,422
54757,443,1080,443,allow,1758,5196,361
49764,53,36622,53,allow,102,97,31
65140,53,62512,53,allow,102,97,31
45355,443,7242,443,allow,210,200,92
52098,29067,64917,29067,allow,70,0,5
36414,80,15964,80,allow,4132,914,15
9310,443,7475,443,allow,1022,3436,26
27153,80,27153,80,allow,947,5450,18
55841,53,32658,53,allow,86,179,58
49546,53,28213,53,allow,110,102,30
64937,53,12503,53,allow,110,100,30
57132,53,39108,53,allow,110,106,30
55467,53,65023,53,allow,94,104,30
64929,53,59059,53,allow,86,82,30
56652,53,9807,53,allow,94,83,30
65009,53,11589,53,allow,78,74,30
64959,53,50159,53,allow,94,79,30
44847,42103,11973,42103,allow,150,352,1200
56995,53,4474,53,allow,86,81,30
56293,53,1963,53,allow,86,80,30
57431,53,4214,53,allow,94,639,30
65440,53,49659,53,allow,94,87,30
64959,53,35711,53,allow,94,79,30
56731,53,12750,53,allow,86,79,30
45473,53,13745,53,allow,78,90,31
42993,443,7986,443,allow,4532,6160,134
56496,53,28777,53,allow,102,91,30
43570,53,0,0,allow,86,0,30
11964,53,13321,53,allow,94,174,30
56965,53,26904,53,allow,94,89,30
56364,53,33489,53,allow,94,214,30
64677,53,58771,53,allow,94,89,30
56995,53,60804,53,allow,86,81,30
56396,53,48729,53,allow,110,228,30
56026,53,14279,53,allow,102,87,30
56472,53,36068,53,allow,86,81,31
49978,53,17082,53,allow,102,93,31
49978,53,55753,53,allow,102,93,30
56026,53,37730,53,allow,94,87,31
58070,443,16488,443,allow,2002,3039,120
45822,443,11470,443,allow,2089,2112,120
46857,443,55410,443,allow,140,140,129
55877,64536,41597,64536,allow,150,319,1200
57377,443,22825,443,allow,3991,7256,149
58602,443,31018,443,allow,1568,1614,121
64636,53,17069,53,allow,86,80,31
49487,53,26714,53,allow,94,89,31
55227,53,15557,53,allow,102,81,31
59068,443,48115,443,allow,6150,5032,1775
53553,53,53553,53,allow,98,131,30
49646,53,51164,53,allow,118,235,30
35691,123,42659,123,allow,94,90,30
41073,53,41073,53,allow,90,107,30
39267,123,6756,123,allow,94,90,30
55620,53,36114,53,allow,94,84,31
64677,53,61310,53,allow,94,89,31
56491,53,20777,53,allow,86,79,31
65168,53,7392,53,allow,102,83,31
56731,53,43957,53,allow,94,79,31
55376,53,7206,53,allow,102,97,31
49348,53,24608,53,allow,102,92,31
64929,53,8681,53,allow,86,82,31
57352,53,29825,53,allow,102,94,31
57132,53,11896,53,allow,110,106,31
49699,53,28371,53,allow,110,99,31
49487,53,10311,53,allow,94,89,31
49359,80,26843,80,allow,60,0,154
54124,443,47726,443,allow,3034,10176,153
53031,443,28915,443,allow,1799,600,120
65375,53,14200,53,allow,94,102,31
37850,443,54127,443,allow,1468,2127,135
41325,443,52651,443,allow,2488,7181,149
53910,1024,52372,1024,allow,70,0,8
42263,443,45775,443,allow,164,60,5
51628,443,50977,443,allow,3121,2557,256
55022,53,45433,53,allow,102,93,30
52127,44198,39130,44198,allow,70,0,8
52128,21294,46936,21294,allow,70,0,8
53883,24830,60159,24830,allow,70,94,5
41587,5222,51042,5222,allow,60,148,14
